Textbox137,Textbox143,Textbox155,Textbox156,Textbox146,Textbox147,Textbox148,Textbox149,Textbox150,Textbox151,Textbox152,Textbox153,Textbox154,Textbox157,Textbox158,Textbox159,Textbox160,Textbox161,Textbox162,Textbox163,Textbox164,Textbox165,Textbox166,Textbox167
Free Trade Agreement Partners: Total Quarterly Volumes and Utilization per TRQ,1. Carbon Steel Ingots: Quarterly Utilization per Country – Maximum share for any single country is 77%,2. Steel Billets and Blooms: Quarterly Utilization per Country – Maximum share for any single country is 40%,3. Hot-Rolled Sheet: Quarterly Utilization per Country – Maximum share for any single country is 67%,4. Floor Plate: Quarterly Utilization per Country – Maximum share for any single country is 66%,5. Steel Plate: Quarterly Utilization per Country – Maximum share for any single country is 30%,6. Cold-Rolled Sheet: Quarterly Utilization per Country – Maximum share for any single country is 32%,7. Tin: Quarterly Utilization per Country – Maximum share for any single country is 56%,8. Coated Steel Sheet: Quarterly Utilization per Country – Maximum share for any single country is 25%,9. Pre-Painted: Quarterly Utilization per Country – Maximum share for any single country is 90%,10. Rebar: Quarterly Utilization per Country – Maximum share for any single country is 45%,11. Hot-Rolled Bar: Quarterly Utilization per Country – Maximum share for any single country is 58%,12. Wire Rod: Quarterly Utilization per Country – Maximum share for any single country is 59%,13. Cold Finished Bars: Quarterly Utilization per Country – Maximum share for any single country is 39%,14. Structural Steel: Quarterly Utilization per Country – Maximum share for any single country is 69%,15. Steel Wire: Quarterly Utilization per Country – Maximum share for any single country is 24%,16. Stainless Steel Ingots: Quarterly Utilization per Country – Maximum share for any single country is 83%,17. Stainless Steel Billets and Blooms: Quarterly Utilization per Country – Maximum share for any single country is 57%,18. Line Pipe: Quarterly Utilization per Country – Maximum share for any single country is 45%,19. Oil Country Tubular Goods: Quarterly Utilization per Country – Maximum share for any single country is 86%,20. Standard Pipe: Quarterly Utilization per Country – Maximum share for any single country is 58%,21. Large Diameter Line Pipe: Quarterly Utilization per Country – Maximum share for any single country is 76%,22. Piling Pipe: Quarterly Utilization per Country – Maximum share for any single country is 77%,23. Hollow Structural Sections: Quarterly Utilization per Country – Maximum share for any single country is 41%

Textboxb6db942229da46bd872d39356f1404bb,Textbox0874cee6ce8b4c488f07adddedeb99e0,Textbox38,Textbox6defe02f6a5b4da79422566035a32381,Textbox8183768284fd4c8a9fecbd60b0f055be,Textboxecf89731bdd942ec8daa85d7b51cbfd4,Textbox18,CONTROL_ITEMS_Level_1_Commodity_Code,CONTROL_ITEMS_Level_1_Ceiling_Level,ID23_Products_Quota_Country_Ceiling___,ID_PERMIT_ITEM_FACT_Permit_Quantity,ID_CONTROL_ITEMS_FACT_Utilized,CONTROL_ITEMS_Quota_Remaining
Product Category,Maximum quota (KGM),Maximum country share (%),Current utilization (KGM),Current utilization (%),Remaining quota (KGM),1,Carbon Steel Ingots,"92,400",77%,0,0.00%,"92,400"
Product Category,Maximum quota (KGM),Maximum country share (%),Current utilization (KGM),Current utilization (%),Remaining quota (KGM),2,Steel Billets and Blooms,"17,649,400",40%,"279,220",1.58%,"17,370,180"
Product Category,Maximum quota (KGM),Maximum country share (%),Current utilization (KGM),Current utilization (%),Remaining quota (KGM),3,Hot-Rolled Sheet,"9,523,100",67%,"9,523,100",100.00%,0
Product Category,Maximum quota (KGM),Maximum country share (%),Current utilization (KGM),Current utilization (%),Remaining quota (KGM),4,Floor Plate,"33,400",66%,0,0.00%,"33,400"
Product Category,Maximum quota (KGM),Maximum country share (%),Current utilization (KGM),Current utilization (%),Remaining quota (KGM),5,Steel Plate,"54,354,900",30%,"54,258,917",99.82%,"95,983"
Product Category,Maximum quota (KGM),Maximum country share (%),Current utilization (KGM),Current utilization (%),Remaining quota (KGM),6,Cold-Rolled Sheet,"1,832,600",32%,"1,832,600",100.00%,0
Product Category,Maximum quota (KGM),Maximum country share (%),Current utilization (KGM),Current utilization (%),Remaining quota (KGM),7,Tin,"2,156,400",56%,"1,456,325",67.54%,"700,075"
Product Category,Maximum quota (KGM),Maximum country share (%),Current utilization (KGM),Current utilization (%),Remaining quota (KGM),8,Coated Steel Sheet,"31,128,200",25%,"30,795,675",98.93%,"332,525"
Product Category,Maximum quota (KGM),Maximum country share (%),Current utilization (KGM),Current utilization (%),Remaining quota (KGM),9,Pre-Painted,"23,763,800",90%,"23,505,260",98.91%,"258,540"
Product Category,Maximum quota (KGM),Maximum country share (%),Current utilization (KGM),Current utilization (%),Remaining quota (KGM),10,Rebar,"28,710,400",45%,"28,708,525",99.99%,"1,875"
Product Category,Maximum quota (KGM),Maximum country share (%),Current utilization (KGM),Current utilization (%),Remaining quota (KGM),11,Hot-Rolled Bar,"8,750,300",58%,"8,583,741",98.10%,"166,559"
Product Category,Maximum quota (KGM),Maximum country share (%),Current utilization (KGM),Current utilization (%),Remaining quota (KGM),12,Wire Rod,"16,514,800",59%,"15,945,471",96.55%,"569,329"
Product Category,Maximum quota (KGM),Maximum country share (%),Current utilization (KGM),Current utilization (%),Remaining quota (KGM),13,Cold Finished Bars,"6,559,300",39%,"4,599,331",70.12%,"1,959,969"
Product Category,Maximum quota (KGM),Maximum country share (%),Current utilization (KGM),Current utilization (%),Remaining quota (KGM),14,Structural Steel,"3,467,600",69%,"3,467,566",100.00%,34
Product Category,Maximum quota (KGM),Maximum country share (%),Current utilization (KGM),Current utilization (%),Remaining quota (KGM),15,Steel Wire,"7,370,100",24%,"7,225,000",98.03%,"145,100"
Product Category,Maximum quota (KGM),Maximum country share (%),Current utilization (KGM),Current utilization (%),Remaining quota (KGM),16,Stainless Steel Ingots,"1,100",83%,0,0.00%,"1,100"
Product Category,Maximum quota (KGM),Maximum country share (%),Current utilization (KGM),Current utilization (%),Remaining quota (KGM),17,Stainless Steel Billets and Blooms,"5,800",57%,0,0.00%,"5,800"
Product Category,Maximum quota (KGM),Maximum country share (%),Current utilization (KGM),Current utilization (%),Remaining quota (KGM),18,Line Pipe,"6,248,600",45%,"6,238,019",99.83%,"10,581"
Product Category,Maximum quota (KGM),Maximum country share (%),Current utilization (KGM),Current utilization (%),Remaining quota (KGM),19,Oil Country Tubular Goods,"9,800,800",86%,"9,800,800",100.00%,0
Product Category,Maximum quota (KGM),Maximum country share (%),Current utilization (KGM),Current utilization (%),Remaining quota (KGM),20,Standard Pipe,"13,489,500",58%,"13,447,888",99.69%,"41,612"
Product Category,Maximum quota (KGM),Maximum country share (%),Current utilization (KGM),Current utilization (%),Remaining quota (KGM),21,Large Diameter Line Pipe,"10,693,500",76%,"10,693,500",100.00%,0
Product Category,Maximum quota (KGM),Maximum country share (%),Current utilization (KGM),Current utilization (%),Remaining quota (KGM),22,Piling Pipe,800,77%,0,0.00%,800
Product Category,Maximum quota (KGM),Maximum country share (%),Current utilization (KGM),Current utilization (%),Remaining quota (KGM),23,Hollow Structural Sections,"2,776,900",41%,"2,776,547",99.99%,353

Textboxb6db942229da46bd872d39356f1404bb2,Textbox6defe02f6a5b4da79422566035a32382,Textbox8183768284fd4c8a9fecbd60b0f055be2,CONTROL_ITEMS_Level_1_Commodity_Code,ID_PERMIT_ITEM_FACT_Permit_Quantity,ID_v__Utilized_Country_21,Textbox7,Textbox24
Country,Current utilization (KGM),Share of total utilization (%),Japan,"872,000",2.80%,"30,795,675",98.93%
Country,Current utilization (KGM),Share of total utilization (%),"Korea, Republic of","3,086,330",9.91%,"30,795,675",98.93%
Country,Current utilization (KGM),Share of total utilization (%),Netherlands,"2,642,743",8.49%,"30,795,675",98.93%
Country,Current utilization (KGM),Share of total utilization (%),New Zealand,"489,250",1.57%,"30,795,675",98.93%
Country,Current utilization (KGM),Share of total utilization (%),Poland,100,0.00%,"30,795,675",98.93%
Country,Current utilization (KGM),Share of total utilization (%),Slovenia,"10,328",0.03%,"30,795,675",98.93%
Country,Current utilization (KGM),Share of total utilization (%),Spain,"22,689",0.07%,"30,795,675",98.93%
Country,Current utilization (KGM),Share of total utilization (%),Sweden,"2,821,713",9.06%,"30,795,675",98.93%
Country,Current utilization (KGM),Share of total utilization (%),United Kingdom,"669,500",2.15%,"30,795,675",98.93%
Country,Current utilization (KGM),Share of total utilization (%),Vietnam,"803,555",2.58%,"30,795,675",98.93%

Textboxb6db942229da46bd872d39356f1404bb10,Textbox6defe02f6a5b4da79422566035a32390,Textbox8183768284fd4c8a9fecbd60b0f055be10,CONTROL_ITEMS_Level_1_Commodity_Code,ID_PERMIT_ITEM_FACT_Permit_Quantity,ID_v__Utilized_Country_10,Textbox13,Textbox65
Country,Current utilization (KGM),Share of total utilization (%),Australia,"19,847",0.08%,"23,505,260",98.91%
Country,Current utilization (KGM),Share of total utilization (%),Chile,"76,912",0.32%,"23,505,260",98.91%
Country,Current utilization (KGM),Share of total utilization (%),Colombia,"106,200",0.45%,"23,505,260",98.91%
Country,Current utilization (KGM),Share of total utilization (%),France,"111,460",0.47%,"23,505,260",98.91%
Country,Current utilization (KGM),Share of total utilization (%),Germany,"432,610",1.82%,"23,505,260",98.91%
Country,Current utilization (KGM),Share of total utilization (%),Italy,"192,204",0.81%,"23,505,260",98.91%
Country,Current utilization (KGM),Share of total utilization (%),Japan,"377,471",1.59%,"23,505,260",98.91%
Country,Current utilization (KGM),Share of total utilization (%),"Korea, Republic of","21,274,970",89.53%,"23,505,260",98.91%
Country,Current utilization (KGM),Share of total utilization (%),Netherlands,"25,115",0.11%,"23,505,260",98.91%
Country,Current utilization (KGM),Share of total utilization (%),Vietnam,"888,471",3.74%,"23,505,260",98.91%

Textboxb6db942229da46bd872d39356f1404bb11,Textbox6defe02f6a5b4da79422566035a32391,Textbox8183768284fd4c8a9fecbd60b0f055be11,CONTROL_ITEMS_Level_1_Commodity_Code,ID_PERMIT_ITEM_FACT_Permit_Quantity,ID_v__Utilized_Country_3,Textbox15,Textbox94
Country,Current utilization (KGM),Share of total utilization (%),Germany,"4,715,478",16.42%,"28,708,525",99.99%
Country,Current utilization (KGM),Share of total utilization (%),Greece,"9,284,803",32.34%,"28,708,525",99.99%
Country,Current utilization (KGM),Share of total utilization (%),Netherlands,"80,876",0.28%,"28,708,525",99.99%
Country,Current utilization (KGM),Share of total utilization (%),Peru,"4,688,998",16.33%,"28,708,525",99.99%
Country,Current utilization (KGM),Share of total utilization (%),Portugal,"9,938,370",34.62%,"28,708,525",99.99%

Textboxb6db942229da46bd872d39356f1404bb12,Textbox6defe02f6a5b4da79422566035a32392,Textbox8183768284fd4c8a9fecbd60b0f055be12,CONTROL_ITEMS_Level_1_Commodity_Code,ID_PERMIT_ITEM_FACT_Permit_Quantity,ID_v__Utilized_Country_9,Textbox46,Textbox92
Country,Current utilization (KGM),Share of total utilization (%),Austria,"1,676",0.02%,"8,583,741",98.10%
Country,Current utilization (KGM),Share of total utilization (%),Czech Republic,"39,338",0.45%,"8,583,741",98.10%
Country,Current utilization (KGM),Share of total utilization (%),Denmark,"19,316",0.22%,"8,583,741",98.10%
Country,Current utilization (KGM),Share of total utilization (%),France,"15,347",0.18%,"8,583,741",98.10%
Country,Current utilization (KGM),Share of total utilization (%),Germany,"2,787,409",31.86%,"8,583,741",98.10%
Country,Current utilization (KGM),Share of total utilization (%),Greece,"16,473",0.19%,"8,583,741",98.10%
Country,Current utilization (KGM),Share of total utilization (%),Italy,"93,693",1.07%,"8,583,741",98.10%
Country,Current utilization (KGM),Share of total utilization (%),Japan,"1,985,609",22.69%,"8,583,741",98.10%
Country,Current utilization (KGM),Share of total utilization (%),"Korea, Republic of","1,440,984",16.47%,"8,583,741",98.10%
Country,Current utilization (KGM),Share of total utilization (%),Luxembourg,"22,863",0.26%,"8,583,741",98.10%
Country,Current utilization (KGM),Share of total utilization (%),Netherlands,88,0.00%,"8,583,741",98.10%
Country,Current utilization (KGM),Share of total utilization (%),Romania,"57,810",0.66%,"8,583,741",98.10%
Country,Current utilization (KGM),Share of total utilization (%),Slovenia,"13,013",0.15%,"8,583,741",98.10%
Country,Current utilization (KGM),Share of total utilization (%),Spain,"2,074,308",23.71%,"8,583,741",98.10%
Country,Current utilization (KGM),Share of total utilization (%),Sweden,"14,642",0.17%,"8,583,741",98.10%
Country,Current utilization (KGM),Share of total utilization (%),Vietnam,"1,172",0.01%,"8,583,741",98.10%

Textboxb6db942229da46bd872d39356f1404bb13,Textbox6defe02f6a5b4da79422566035a32393,Textbox8183768284fd4c8a9fecbd60b0f055be13,CONTROL_ITEMS_Level_1_Commodity_Code,ID_PERMIT_ITEM_FACT_Permit_Quantity,ID_v__Utilized_Country_5,Textbox64,Textbox98
Country,Current utilization (KGM),Share of total utilization (%),Belgium,"72,079",0.44%,"15,945,471",96.55%
Country,Current utilization (KGM),Share of total utilization (%),Germany,"5,708,105",34.56%,"15,945,471",96.55%
Country,Current utilization (KGM),Share of total utilization (%),Italy,11,0.00%,"15,945,471",96.55%
Country,Current utilization (KGM),Share of total utilization (%),"Korea, Republic of","1,554,654",9.41%,"15,945,471",96.55%
Country,Current utilization (KGM),Share of total utilization (%),Malaysia,"8,103,910",49.07%,"15,945,471",96.55%
Country,Current utilization (KGM),Share of total utilization (%),Netherlands,"506,712",3.07%,"15,945,471",96.55%

Textboxb6db942229da46bd872d39356f1404bb14,Textbox6defe02f6a5b4da79422566035a32394,Textbox8183768284fd4c8a9fecbd60b0f055be14,CONTROL_ITEMS_Level_1_Commodity_Code,ID_PERMIT_ITEM_FACT_Permit_Quantity,ID_CONTROL_ITEMS_FACT_Utilized,Textbox66,Textbox101
Country,Current utilization (KGM),Share of total utilization (%),Austria,24,0.00%,"4,599,331",70.12%
Country,Current utilization (KGM),Share of total utilization (%),France,"35,695",0.54%,"4,599,331",70.12%
Country,Current utilization (KGM),Share of total utilization (%),Germany,"1,221,498",18.62%,"4,599,331",70.12%
Country,Current utilization (KGM),Share of total utilization (%),Italy,"228,366",3.48%,"4,599,331",70.12%
Country,Current utilization (KGM),Share of total utilization (%),Japan,"59,436",0.91%,"4,599,331",70.12%
Country,Current utilization (KGM),Share of total utilization (%),"Korea, Republic of",37,0.00%,"4,599,331",70.12%
Country,Current utilization (KGM),Share of total utilization (%),Poland,996,0.02%,"4,599,331",70.12%
Country,Current utilization (KGM),Share of total utilization (%),Portugal,"2,994",0.05%,"4,599,331",70.12%
Country,Current utilization (KGM),Share of total utilization (%),Slovenia,"48,764",0.74%,"4,599,331",70.12%
Country,Current utilization (KGM),Share of total utilization (%),Spain,"2,094,800",31.94%,"4,599,331",70.12%
Country,Current utilization (KGM),Share of total utilization (%),Sweden,"523,193",7.98%,"4,599,331",70.12%
Country,Current utilization (KGM),Share of total utilization (%),Switzerland,"7,581",0.12%,"4,599,331",70.12%
Country,Current utilization (KGM),Share of total utilization (%),United Kingdom,"375,934",5.73%,"4,599,331",70.12%
Country,Current utilization (KGM),Share of total utilization (%),Vietnam,13,0.00%,"4,599,331",70.12%

Textboxb6db942229da46bd872d39356f1404bb15,Textbox6defe02f6a5b4da79422566035a32395,Textbox8183768284fd4c8a9fecbd60b0f055be15,CONTROL_ITEMS_Level_1_Commodity_Code,ID_PERMIT_ITEM_FACT_Permit_Quantity,ID_v__Utilized_Country_13,Textbox67,Textbox107
Country,Current utilization (KGM),Share of total utilization (%),Germany,"24,856",0.72%,"3,467,566",100.00%
Country,Current utilization (KGM),Share of total utilization (%),Italy,"25,936",0.75%,"3,467,566",100.00%
Country,Current utilization (KGM),Share of total utilization (%),Japan,"21,580",0.62%,"3,467,566",100.00%
Country,Current utilization (KGM),Share of total utilization (%),"Korea, Republic of","2,026,399",58.44%,"3,467,566",100.00%
Country,Current utilization (KGM),Share of total utilization (%),Poland,198,0.01%,"3,467,566",100.00%
Country,Current utilization (KGM),Share of total utilization (%),Spain,"66,165",1.91%,"3,467,566",100.00%
Country,Current utilization (KGM),Share of total utilization (%),Sweden,293,0.01%,"3,467,566",100.00%
Country,Current utilization (KGM),Share of total utilization (%),United Kingdom,"52,479",1.51%,"3,467,566",100.00%
Country,Current utilization (KGM),Share of total utilization (%),Vietnam,"1,249,660",36.04%,"3,467,566",100.00%

Textboxb6db942229da46bd872d39356f1404bb32,Textbox6defe02f6a5b4da79422566035a32412,Textbox8183768284fd4c8a9fecbd60b0f055be32,CONTROL_ITEMS_Level_1_Commodity_Code,ID_PERMIT_ITEM_FACT_Permit_Quantity,ID_CONTROL_ITEMS_FACT_Utilized,Textbox69,Textbox110
Country,Current utilization (KGM),Share of total utilization (%),Austria,"44,897",0.61%,"7,225,000",98.03%
Country,Current utilization (KGM),Share of total utilization (%),Bulgaria,"410,348",5.57%,"7,225,000",98.03%
Country,Current utilization (KGM),Share of total utilization (%),Czech Republic,"1,000",0.01%,"7,225,000",98.03%
Country,Current utilization (KGM),Share of total utilization (%),France,"323,171",4.38%,"7,225,000",98.03%
Country,Current utilization (KGM),Share of total utilization (%),Germany,"258,686",3.51%,"7,225,000",98.03%
Country,Current utilization (KGM),Share of total utilization (%),Greece,"967,710",13.13%,"7,225,000",98.03%
Country,Current utilization (KGM),Share of total utilization (%),Italy,"186,688",2.53%,"7,225,000",98.03%
Country,Current utilization (KGM),Share of total utilization (%),Japan,"166,055",2.25%,"7,225,000",98.03%
Country,Current utilization (KGM),Share of total utilization (%),"Korea, Republic of","1,768,633",24.00%,"7,225,000",98.03%
Country,Current utilization (KGM),Share of total utilization (%),Lithuania,"140,578",1.91%,"7,225,000",98.03%
Country,Current utilization (KGM),Share of total utilization (%),Luxembourg,"124,552",1.69%,"7,225,000",98.03%
Country,Current utilization (KGM),Share of total utilization (%),Malaysia,"921,313",12.50%,"7,225,000",98.03%
Country,Current utilization (KGM),Share of total utilization (%),Netherlands,"5,971",0.08%,"7,225,000",98.03%
Country,Current utilization (KGM),Share of total utilization (%),Portugal,"211,671",2.87%,"7,225,000",98.03%
Country,Current utilization (KGM),Share of total utilization (%),Sweden,"53,603",0.73%,"7,225,000",98.03%
Country,Current utilization (KGM),Share of total utilization (%),United Kingdom,"7,672",0.10%,"7,225,000",98.03%
Country,Current utilization (KGM),Share of total utilization (%),Vietnam,"1,632,452",22.15%,"7,225,000",98.03%

Textboxb6db942229da46bd872d39356f1404bb31,Textbox6defe02f6a5b4da79422566035a32411,Textbox8183768284fd4c8a9fecbd60b0f055be31,CONTROL_ITEMS_Level_1_Commodity_Code,ID_PERMIT_ITEM_FACT_Permit_Quantity,ID_v__Utilized_Country_14,Textbox71,Textbox111

Textboxb6db942229da46bd872d39356f1404bb30,Textbox6defe02f6a5b4da79422566035a32410,Textbox8183768284fd4c8a9fecbd60b0f055be30,CONTROL_ITEMS_Level_1_Commodity_Code,ID_PERMIT_ITEM_FACT_Permit_Quantity,ID_v__Utilized_Country_6,Textbox73,Textbox113

Textboxb6db942229da46bd872d39356f1404bb29,Textbox6defe02f6a5b4da79422566035a32409,Textbox8183768284fd4c8a9fecbd60b0f055be29,CONTROL_ITEMS_Level_1_Commodity_Code,ID_PERMIT_ITEM_FACT_Permit_Quantity,ID_CONTROL_ITEMS_FACT_Utilized,Textbox75,Textbox114
Country,Current utilization (KGM),Share of total utilization (%),Czech Republic,"83,190",1.33%,"6,238,019",99.83%
Country,Current utilization (KGM),Share of total utilization (%),Germany,"165,594",2.65%,"6,238,019",99.83%
Country,Current utilization (KGM),Share of total utilization (%),Italy,"170,661",2.73%,"6,238,019",99.83%
Country,Current utilization (KGM),Share of total utilization (%),Japan,"2,811,870",45.00%,"6,238,019",99.83%
Country,Current utilization (KGM),Share of total utilization (%),"Korea, Republic of","2,811,870",45.00%,"6,238,019",99.83%
Country,Current utilization (KGM),Share of total utilization (%),Malaysia,"101,041",1.62%,"6,238,019",99.83%
Country,Current utilization (KGM),Share of total utilization (%),Netherlands,710,0.01%,"6,238,019",99.83%
Country,Current utilization (KGM),Share of total utilization (%),Poland,"58,986",0.94%,"6,238,019",99.83%
Country,Current utilization (KGM),Share of total utilization (%),Romania,"33,543",0.54%,"6,238,019",99.83%
Country,Current utilization (KGM),Share of total utilization (%),Spain,554,0.01%,"6,238,019",99.83%

Textboxb6db942229da46bd872d39356f1404bb28,Textbox6defe02f6a5b4da79422566035a32408,Textbox8183768284fd4c8a9fecbd60b0f055be28,CONTROL_ITEMS_Level_1_Commodity_Code,ID_PERMIT_ITEM_FACT_Permit_Quantity,ID_v__Utilized_Country_15,Textbox77,Textbox115
Country,Current utilization (KGM),Share of total utilization (%),Austria,"4,119,097",42.03%,"9,800,800",100.00%
Country,Current utilization (KGM),Share of total utilization (%),Italy,"3,911,883",39.91%,"9,800,800",100.00%
Country,Current utilization (KGM),Share of total utilization (%),Japan,"623,535",6.36%,"9,800,800",100.00%
Country,Current utilization (KGM),Share of total utilization (%),"Korea, Republic of","437,710",4.47%,"9,800,800",100.00%
Country,Current utilization (KGM),Share of total utilization (%),Romania,"708,575",7.23%,"9,800,800",100.00%

Textboxb6db942229da46bd872d39356f1404bb27,Textbox6defe02f6a5b4da79422566035a32407,Textbox8183768284fd4c8a9fecbd60b0f055be27,CONTROL_ITEMS_Level_1_Commodity_Code,ID_PERMIT_ITEM_FACT_Permit_Quantity,ID_v__Utilized_Country_7,Textbox79,Textbox118
Country,Current utilization (KGM),Share of total utilization (%),Brunei,"406,706",3.01%,"13,447,888",99.69%
Country,Current utilization (KGM),Share of total utilization (%),Finland,10,0.00%,"13,447,888",99.69%
Country,Current utilization (KGM),Share of total utilization (%),Germany,"90,952",0.67%,"13,447,888",99.69%
Country,Current utilization (KGM),Share of total utilization (%),Italy,"188,958",1.40%,"13,447,888",99.69%
Country,Current utilization (KGM),Share of total utilization (%),Japan,"171,996",1.28%,"13,447,888",99.69%
Country,Current utilization (KGM),Share of total utilization (%),"Korea, Republic of","6,909,552",51.22%,"13,447,888",99.69%
Country,Current utilization (KGM),Share of total utilization (%),Malaysia,"315,125",2.34%,"13,447,888",99.69%
Country,Current utilization (KGM),Share of total utilization (%),Netherlands,"25,748",0.19%,"13,447,888",99.69%
Country,Current utilization (KGM),Share of total utilization (%),Poland,"40,659",0.30%,"13,447,888",99.69%
Country,Current utilization (KGM),Share of total utilization (%),Spain,"54,785",0.41%,"13,447,888",99.69%
Country,Current utilization (KGM),Share of total utilization (%),Vietnam,"5,243,397",38.87%,"13,447,888",99.69%

Textboxb6db942229da46bd872d39356f1404bb26,Textbox6defe02f6a5b4da79422566035a32406,Textbox8183768284fd4c8a9fecbd60b0f055be26,CONTROL_ITEMS_Level_1_Commodity_Code,ID_PERMIT_ITEM_FACT_Permit_Quantity,ID_CONTROL_ITEMS_FACT_Utilized,Textbox81,Textbox119
Country,Current utilization (KGM),Share of total utilization (%),Germany,154,0.00%,"10,693,500",100.00%
Country,Current utilization (KGM),Share of total utilization (%),Japan,"2,580,128",24.13%,"10,693,500",100.00%
Country,Current utilization (KGM),Share of total utilization (%),"Korea, Republic of","8,113,218",75.87%,"10,693,500",100.00%

Textboxb6db942229da46bd872d39356f1404bb24,Textbox6defe02f6a5b4da79422566035a32404,Textbox8183768284fd4c8a9fecbd60b0f055be24,CONTROL_ITEMS_Level_1_Commodity_Code,ID_PERMIT_ITEM_FACT_Permit_Quantity,ID_CONTROL_ITEMS_FACT_Utilized,Textbox83,Textbox121

Textboxb6db942229da46bd872d39356f1404bb25,Textbox6defe02f6a5b4da79422566035a32405,Textbox8183768284fd4c8a9fecbd60b0f055be25,CONTROL_ITEMS_Level_1_Commodity_Code,ID_PERMIT_ITEM_FACT_Permit_Quantity,ID_v__Utilized_Country_8,Textbox85,Textbox122
Country,Current utilization (KGM),Share of total utilization (%),Finland,"20,697",0.75%,"2,776,547",99.99%
Country,Current utilization (KGM),Share of total utilization (%),Germany,"108,950",3.92%,"2,776,547",99.99%
Country,Current utilization (KGM),Share of total utilization (%),Italy,"11,064",0.40%,"2,776,547",99.99%
Country,Current utilization (KGM),Share of total utilization (%),Japan,"1,138,529",41.00%,"2,776,547",99.99%
Country,Current utilization (KGM),Share of total utilization (%),"Korea, Republic of","630,506",22.71%,"2,776,547",99.99%
Country,Current utilization (KGM),Share of total utilization (%),Portugal,"11,975",0.43%,"2,776,547",99.99%
Country,Current utilization (KGM),Share of total utilization (%),Switzerland,282,0.01%,"2,776,547",99.99%
Country,Current utilization (KGM),Share of total utilization (%),United Kingdom,"2,117",0.08%,"2,776,547",99.99%
Country,Current utilization (KGM),Share of total utilization (%),Vietnam,"852,427",30.70%,"2,776,547",99.99%

